system,intent_id,rep,complexity,ue_band,scenario,category,deployment_time_s,config_error_rate,resource_accuracy,interventions,intent_to_deploy_accuracy,policy_violation_rate,error
b4r,I030,4,complex,500,steady,incomplete,23.464,0.1111,0.0,0,0,0.0,
b4r,I031,0,simple,50,bursty-headroom,incomplete,16.333,0.0,0.0,0,0,0.0,
b4r,I031,1,simple,50,bursty-headroom,incomplete,16.827,0.0,0.0,0,0,0.0,
b4r,I031,2,simple,50,bursty-headroom,incomplete,17.695,0.0,0.0,0,0,0.0,
b4r,I031,3,simple,50,bursty-headroom,incomplete,16.34,0.0,0.0,0,0,0.0,
b4r,I031,4,simple,50,bursty-headroom,incomplete,16.345,0.0,0.0,0,0,0.0,
b4r,I032,0,medium,200,bursty-headroom,incomplete,16.497,0.0,0.0,0,0,0.0,
b4r,I032,1,medium,200,bursty-headroom,incomplete,16.498,0.0,0.0,0,0,0.0,
b4r,I032,2,medium,200,bursty-headroom,incomplete,16.293,0.0,0.0,0,0,0.0,
b4r,I032,3,medium,200,bursty-headroom,incomplete,16.29,0.0,0.0,0,0,0.0,
b4r,I032,4,medium,200,bursty-headroom,incomplete,16.505,0.0,0.0,0,0,0.0,
b4r,I033,0,medium,200,steady,incomplete,16.523,0.0,0.0,0,0,0.0,
b4r,I033,1,medium,200,steady,incomplete,16.887,0.0,0.0,0,0,0.0,
b4r,I033,2,medium,200,steady,incomplete,16.519,0.0,0.0,0,0,0.0,
b4r,I033,3,medium,200,steady,incomplete,16.528,0.0,0.0,0,0,0.0,
b4r,I033,4,medium,200,steady,incomplete,16.836,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-URLLC-Topo"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC service""}],
    ""dnns"": [""internet""]
  "
b4r,I034,0,medium,500,steady,incomplete,16.948,0.0,0.0,0,0,0.0,
b4r,I034,1,medium,500,steady,incomplete,16.996,0.0,0.0,0,0,0.0,
b4r,I034,2,medium,500,steady,incomplete,16.433,0.0,0.0,0,0,0.0,
b4r,I034,3,medium,500,steady,incomplete,16.995,0.0,0.0,0,0,0.0,
b4r,I034,4,medium,500,steady,incomplete,17.01,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""mMTC_massive_connectivity"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 3, ""sd"": ""000001"", ""description"": ""mMTC massive connectivity""}],
   "
b4r,I035,0,medium,500,steady,incomplete,17.466,0.0,0.0,1,0,0.0,
b4r,I035,1,medium,500,steady,incomplete,17.45,0.0,0.0,1,0,0.0,
b4r,I035,2,medium,500,steady,incomplete,17.859,0.0,0.0,1,0,0.0,
b4r,I035,3,medium,500,steady,incomplete,17.769,0.0,0.0,1,0,0.0,
b4r,I035,4,medium,500,steady,incomplete,17.419,0.0,0.0,1,0,0.0,
b4r,I036,0,medium,500,sinusoidal-autoscale,incomplete,16.85,0.0,0.0,1,0,0.0,
b4r,I036,1,medium,500,sinusoidal-autoscale,incomplete,16.846,0.0,0.0,1,0,0.0,
b4r,I036,2,medium,500,sinusoidal-autoscale,incomplete,16.834,0.0,0.0,1,0,0.0,
b4r,I036,3,medium,500,sinusoidal-autoscale,incomplete,17.828,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""basic-5g-core-autoscale"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""inte"
b4r,I036,4,medium,500,sinusoidal-autoscale,incomplete,16.908,0.0,0.0,1,0,0.0,
b4r,I037,0,complex,500,sinusoidal-autoscale,incomplete,18.059,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-URLLC-eMBB-autoscale"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [
      {""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""},
      {""sst"""
b4r,I037,1,complex,500,sinusoidal-autoscale,incomplete,21.355,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-URLLC-eMBB-autoscale"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [
      {""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""},
      {""sst"""
b4r,I037,2,complex,500,sinusoidal-autoscale,incomplete,19.183,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-URLLC-eMBB-autoscale"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}, {""sst"": 2, ""sd"": ""0"
b4r,I037,3,complex,500,sinusoidal-autoscale,incomplete,20.145,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-URLLC-eMBB-autoscale"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [
      {""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""},
      {""sst"""
b4r,I037,4,complex,500,sinusoidal-autoscale,incomplete,18.986,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""5G-URLLC-eMBB-autoscale"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}, {""sst"": 2, ""sd"": ""0"
b4r,I038,0,medium,200,fault-HA,incomplete,19.802,0.0,0.0,0,0,0.0,
b4r,I038,1,medium,200,fault-HA,incomplete,19.775,0.0,0.0,0,0,0.0,
b4r,I038,2,medium,200,fault-HA,incomplete,21.162,0.0,0.0,0,0,0.0,
b4r,I038,3,medium,200,fault-HA,incomplete,20.037,0.0,0.0056,0,0,0.0,
b4r,I038,4,medium,200,fault-HA,incomplete,19.738,0.0,0.0,0,0,0.0,
b4r,I039,0,complex,500,fault-HA,incomplete,16.456,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""carrier-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet"""
b4r,I039,1,complex,500,fault-HA,incomplete,16.804,0.0,0.0,0,0,0.0,
b4r,I039,2,complex,500,fault-HA,incomplete,16.926,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""carrier-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet"""
b4r,I039,3,complex,500,fault-HA,incomplete,16.278,0.0,0.0,0,0,0.0,
b4r,I039,4,complex,500,fault-HA,incomplete,16.878,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""carrier-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet"""
b4r,I040,0,complex,500,fault-HA,incomplete,16.42,0.0,0.1005,0,0,0.0,
b4r,I040,1,complex,500,fault-HA,incomplete,17.094,0.0,0.022,0,0,0.0,
b4r,I040,2,complex,500,fault-HA,incomplete,17.63,0.0,0.0,0,0,0.0,
b4r,I040,3,complex,500,fault-HA,incomplete,17.726,0.0,0.022,0,0,0.0,
b4r,I040,4,complex,500,fault-HA,incomplete,16.925,0.0,0.0,0,0,0.0,
b4r,I041,0,complex,500,steady,incomplete,17.85,0.0,0.0,1,0,0.0,
b4r,I041,1,complex,500,steady,incomplete,20.082,0.125,0.0,1,0,0.0,
b4r,I041,2,complex,500,steady,incomplete,17.32,0.0,0.0,1,0,0.0,
b4r,I041,3,complex,500,steady,incomplete,17.847,0.0,0.0,1,0,0.0,
b4r,I041,4,complex,500,steady,incomplete,19.926,0.0,0.0,0,0,0.0,
b4r,I042,0,complex,500,sinusoidal-autoscale,incomplete,16.383,0.0,0.0,1,0,0.0,
b4r,I042,1,complex,500,sinusoidal-autoscale,incomplete,16.805,0.0,0.0,1,0,0.0,
b4r,I042,2,complex,500,sinusoidal-autoscale,incomplete,16.373,0.0,0.0,1,0,0.0,
b4r,I042,3,complex,500,sinusoidal-autoscale,incomplete,17.175,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""smart-grid-mmtc"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 3, ""sd"": ""000003"", ""description"": ""mMTC smart grid""}],
    ""dnns"": [""smartgrid"
b4r,I042,4,complex,500,sinusoidal-autoscale,incomplete,16.419,0.0,0.0,1,0,0.0,
b4r,I043,0,complex,500,fault-HA,incomplete,22.975,0.0,0.0,0,0,0.0,
b4r,I043,1,complex,500,fault-HA,incomplete,23.179,0.0,0.3779,0,0,0.0,
b4r,I043,2,complex,500,fault-HA,incomplete,22.947,0.0,0.0,0,0,0.0,
b4r,I043,3,complex,500,fault-HA,incomplete,21.619,0.0,0.0,0,0,0.0,
b4r,I043,4,complex,500,fault-HA,incomplete,23.148,0.0,0.3779,0,0,0.0,
b4r,I044,0,medium,200,steady,incomplete,16.856,0.0,0.0,0,0,0.0,
b4r,I044,1,medium,200,steady,incomplete,16.95,0.0,0.0,0,0,0.0,
b4r,I044,2,medium,200,steady,incomplete,16.322,0.0,0.0,0,0,0.0,
b4r,I044,3,medium,200,steady,incomplete,16.471,0.0,0.0,0,0,0.0,
b4r,I044,4,medium,200,steady,incomplete,18.089,0.0,0.0,0,0,0.0,
b4r,I045,0,medium,200,steady,incomplete,16.517,0.0,0.0,0,0,0.0,
b4r,I045,1,medium,200,steady,incomplete,16.774,0.0,0.0,0,0,0.0,
b4r,I045,2,medium,200,steady,incomplete,16.514,0.0,0.0,0,0,0.0,
b4r,I045,3,medium,200,steady,incomplete,16.3,0.0,0.0,0,0,0.0,
b4r,I045,4,medium,200,steady,incomplete,16.465,0.0,0.0,0,0,0.0,
b4r,I046,0,medium,200,steady,incomplete,16.849,0.0,0.0,0,0,0.0,
b4r,I046,1,medium,200,steady,incomplete,16.821,0.0,0.0,0,0,0.0,
b4r,I046,2,medium,200,steady,incomplete,16.299,0.0,0.0,0,0,0.0,
b4r,I046,3,medium,200,steady,incomplete,16.849,0.0,0.0,0,0,0.0,
b4r,I046,4,medium,200,steady,incomplete,16.269,0.0,0.0,0,0,0.0,
b4r,I047,0,complex,500,fault-HA,incomplete,21.311,0.0,0.0211,0,0,0.0,
b4r,I047,1,complex,500,fault-HA,incomplete,19.994,0.0,0.0211,0,0,0.0,
b4r,I047,2,complex,500,fault-HA,incomplete,20.319,0.0,0.011,0,0,0.0,
b4r,I047,3,complex,500,fault-HA,incomplete,21.272,0.0,0.0211,0,0,0.0,
b4r,I047,4,complex,500,fault-HA,incomplete,21.268,0.0,0.011,0,0,0.0,
b4r,I048,0,complex,500,bursty-headroom,incomplete,16.354,0.0,0.0,0,0,0.0,
b4r,I048,1,complex,500,bursty-headroom,incomplete,17.053,0.0,0.0,0,0,0.0,
b4r,I048,2,complex,500,bursty-headroom,incomplete,17.106,0.0,0.0,0,0,0.0,
b4r,I048,3,complex,500,bursty-headroom,incomplete,17.029,0.0,0.0,0,0,0.0,
b4r,I048,4,complex,500,bursty-headroom,incomplete,16.478,0.0,0.0,0,0,0.0,
b4r,I049,0,complex,500,steady,incomplete,23.223,0.0,0.2477,0,0,0.0,
b4r,I049,1,complex,500,steady,incomplete,23.171,0.0,0.2477,0,0,0.0,
b4r,I049,2,complex,500,steady,incomplete,23.389,0.0,0.2477,0,0,0.0,
b4r,I049,3,complex,500,steady,incomplete,23.228,0.0,0.2477,0,0,0.0,
b4r,I049,4,complex,500,steady,incomplete,25.878,0.1111,0.2477,0,0,0.0,
b4r,I050,0,complex,200,fault-HA,incomplete,19.05,0.0,0.0,0,0,0.0,
b4r,I050,1,complex,200,fault-HA,incomplete,19.28,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""trading-platform-URLLC-HA"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC trading platform""}],
    ""d"
b4r,I050,2,complex,200,fault-HA,incomplete,19.016,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""trading-platform-URLLC-HA"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC trading platform""}],
    ""d"
b4r,I050,3,complex,200,fault-HA,incomplete,19.205,0.0,0.1088,0,0,0.0,
b4r,I050,4,complex,200,fault-HA,incomplete,18.99,0.0,0.0,0,0,0.0,
b4r,X001,0,simple,50,fault-HA,contradictory,17.018,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-single-replica-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""in"
b4r,X001,1,simple,50,fault-HA,contradictory,17.017,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-single-replica"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""in"
b4r,X001,2,simple,50,fault-HA,contradictory,16.818,0.0,0.0,0,0,0.0,
b4r,X001,3,simple,50,fault-HA,contradictory,16.822,0.0,0.0,0,0,0.0,
b4r,X001,4,simple,50,fault-HA,contradictory,16.819,0.0,0.0,0,0,0.0,
b4r,X002,0,simple,50,fault-HA,contradictory,17.254,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-single-vnf"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""intern"
b4r,X002,1,simple,50,fault-HA,contradictory,16.944,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
b4r,X002,2,simple,50,fault-HA,contradictory,16.96,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-single-vnf"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""intern"
b4r,X002,3,simple,50,fault-HA,contradictory,21.659,0.0,0.0,0,0,0.0,
b4r,X002,4,simple,50,fault-HA,contradictory,16.986,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-single-vnf"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""intern"
b4r,X003,0,medium,200,fault-HA,contradictory,16.225,0.0,0.0,0,0,0.0,
b4r,X003,1,medium,200,fault-HA,contradictory,16.871,0.0,0.0,0,0,0.0,
b4r,X003,2,medium,200,fault-HA,contradictory,16.786,0.0,0.0,0,0,0.0,
b4r,X003,3,medium,200,fault-HA,contradictory,16.821,0.0,0.0,0,0,0.0,
b4r,X003,4,medium,200,fault-HA,contradictory,16.856,0.0,0.0,0,0,0.0,
b4r,X004,0,medium,200,fault-HA,contradictory,16.242,0.0,0.0,0,0,0.0,
b4r,X004,1,medium,200,fault-HA,contradictory,18.148,0.0,0.1877,0,0,0.0,
b4r,X004,2,medium,200,fault-HA,contradictory,17.097,0.0,0.0,0,0,0.0,
b4r,X004,3,medium,200,fault-HA,contradictory,16.241,0.0,0.0,0,0,0.0,
b4r,X004,4,medium,200,fault-HA,contradictory,17.25,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for high availability""}],
    ""dnns"": [""in"
b4r,X005,0,medium,200,fault-HA,contradictory,16.918,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
b4r,X005,1,medium,200,fault-HA,contradictory,16.902,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
b4r,X005,2,medium,200,fault-HA,contradictory,16.977,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
b4r,X005,3,medium,200,fault-HA,contradictory,16.923,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
b4r,X005,4,medium,200,fault-HA,contradictory,16.927,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
b4r,X006,0,medium,200,fault-HA,contradictory,16.972,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-min-replicas"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for high availability""}],
   "
b4r,X006,1,medium,200,fault-HA,contradictory,16.92,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-minimal"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for mission-critical services""}],
"
b4r,X006,2,medium,200,fault-HA,contradictory,16.978,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-minimal"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for mission-critical services""}],
"
b4r,X006,3,medium,200,fault-HA,contradictory,16.964,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-minimal"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for mission-critical services""}],
"
b4r,X006,4,medium,200,fault-HA,contradictory,16.941,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-minimal"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for high availability""}],
    ""dnn"
b4r,X007,0,simple,50,fault-HA,contradictory,16.684,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-single-pod"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""intern"
b4r,X007,1,simple,50,fault-HA,contradictory,17.921,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-single-pod"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""intern"
b4r,X007,2,simple,50,fault-HA,contradictory,17.398,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-single-pod"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""intern"
b4r,X007,3,simple,50,fault-HA,contradictory,17.041,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-single-pod"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""intern"
b4r,X007,4,simple,50,fault-HA,contradictory,18.867,0.125,0.0,0,0,0.0,
b4r,X008,0,medium,200,fault-HA,contradictory,19.734,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB""}, {""sst"": 2, ""sd"": ""000002"", ""description"""
b4r,X008,1,medium,200,fault-HA,contradictory,27.21,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB""}, {""sst"": 2, ""sd"": ""000002"", ""description"""
b4r,X008,2,medium,200,fault-HA,contradictory,20.257,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [
      {""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""},
      {""sst"": 2, ""sd"": ""0"
b4r,X008,3,medium,200,fault-HA,contradictory,19.735,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB""}, {""sst"": 2, ""sd"": ""000002"", ""description"""
b4r,X008,4,medium,200,fault-HA,contradictory,19.436,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB""}, {""sst"": 2, ""sd"": ""000002"", ""description"""
b4r,X009,0,medium,500,fault-HA,contradictory,17.841,0.0,0.3064,0,0,0.0,
b4r,X009,1,medium,500,fault-HA,contradictory,17.907,0.0,0.0,0,0,0.0,
b4r,X009,2,medium,500,fault-HA,contradictory,17.815,0.0,0.266,0,0,0.0,
b4r,X009,3,medium,500,fault-HA,contradictory,17.552,0.0,0.4169,0,0,0.0,
b4r,X009,4,medium,500,fault-HA,contradictory,17.85,0.0,0.4169,0,0,0.0,
b4r,X010,0,simple,50,fault-HA,contradictory,16.784,0.0,0.0,0,0,0.0,
b4r,X010,1,simple,50,fault-HA,contradictory,18.054,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC emergency""}],
    ""dnns"": [""internet""]
  }"
b4r,X010,2,simple,50,fault-HA,contradictory,18.392,0.0,0.0,0,0,0.0,
b4r,X010,3,simple,50,fault-HA,contradictory,16.857,0.0,0.0,0,0,0.0,
b4r,X010,4,simple,50,fault-HA,contradictory,16.41,0.0,0.0,0,0,0.0,
b4r,X011,0,medium,200,fault-HA,contradictory,16.973,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
b4r,X011,1,medium,200,fault-HA,contradictory,16.907,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
b4r,X011,2,medium,200,fault-HA,contradictory,17.079,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
b4r,X011,3,medium,200,fault-HA,contradictory,18.145,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
